timestamp, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%], pstate
2026/06/11 16:37:46.082, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:47.098, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:48.098, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:49.114, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:50.129, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:51.144, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:52.145, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:53.160, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:54.161, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:55.175, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:56.190, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:57.192, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:58.192, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:37:59.222, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:00.238, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:01.239, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:02.255, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:03.270, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:04.286, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:05.302, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:06.316, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:07.332, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:08.332, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:09.347, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:10.348, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:11.363, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:12.379, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:13.395, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:14.425, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:15.427, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:16.442, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:17.458, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:18.473, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:19.473, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:20.488, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:21.504, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:22.519, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:23.520, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:24.535, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:25.536, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:26.566, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:27.566, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:28.567, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:29.583, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:30.583, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:31.597, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:32.598, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:33.599, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:34.600, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:35.615, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:36.629, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:37.630, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:38.646, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:39.662, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:40.676, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:41.676, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:42.692, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:43.693, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:44.705, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:45.707, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:46.723, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:47.723, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:48.724, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:49.754, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:50.770, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:51.771, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:52.771, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:53.772, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:54.786, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:55.802, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:56.818, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:57.848, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:58.864, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:38:59.864, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:00.880, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:01.894, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:02.895, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:03.911, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:04.926, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:05.942, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:06.958, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:07.974, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:09.004, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:10.005, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:11.005, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:12.021, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:13.022, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:14.035, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:15.036, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:16.051, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:17.053, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:18.082, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:19.098, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:20.115, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:21.144, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:22.160, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:23.177, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:24.177, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:25.192, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:26.207, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:27.210, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:28.224, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:29.238, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:30.255, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:31.255, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:32.271, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:33.285, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:34.285, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:35.302, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:36.318, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:37.332, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:38.332, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:39.349, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:40.365, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:41.379, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:42.395, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:43.412, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:44.441, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:45.442, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:46.458, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:47.475, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:48.488, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:49.489, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:50.505, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:51.521, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:52.535, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:53.551, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:54.552, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:55.553, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:56.582, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:57.598, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:58.614, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:39:59.616, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:00.630, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:01.645, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:02.646, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:03.661, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:04.663, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:05.675, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:06.676, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:07.677, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:08.692, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:09.694, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:10.707, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:11.708, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:12.708, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:13.709, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:14.739, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:15.755, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:16.771, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:17.787, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:18.817, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:19.817, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:20.818, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:21.818, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:22.833, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:23.834, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:24.849, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:25.850, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:26.865, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:27.879, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:28.880, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:29.881, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:30.896, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:31.897, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:32.911, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:33.911, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:34.926, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:35.941, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:36.957, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:37.958, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:38.973, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:39.974, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:40.989, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:42.004, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:43.019, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:44.036, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:45.051, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:46.082, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:47.097, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:48.113, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:49.129, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:50.144, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:51.160, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:52.176, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:53.192, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:54.208, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:55.223, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:56.238, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:57.239, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:58.254, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:40:59.269, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:00.285, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:01.286, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:02.301, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:03.317, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:04.332, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:05.333, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:06.363, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:07.379, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:08.395, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:09.425, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:10.442, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:11.442, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:12.458, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:13.473, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:14.473, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:15.488, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:16.505, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:17.520, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:18.520, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:19.535, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:20.551, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:21.567, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:22.582, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:23.598, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:24.599, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:25.614, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:26.629, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:27.645, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:28.660, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:29.676, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:30.692, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:31.708, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:32.722, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:33.723, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:34.738, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:35.755, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:36.769, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:37.770, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:38.770, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:39.786, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:40.801, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:41.816, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:42.817, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:43.833, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:44.863, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:45.864, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:46.879, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:47.895, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:48.910, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:49.910, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:50.926, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
2026/06/11 16:41:51.942, 316.98 W, 52, 2850 MHz, 13801 MHz, 22426 MiB, 100 %, P1
